"Labour force characteristics by sex and detailed age group, monthly, unadjusted for seasonality (x 1,000)" 1
"Monthly"
"Table: 14-10-0017-01 (formerly CANSIM 282-0001)"
"Geography: Canada, Province or territory"

"","Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","Employment 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","Both sexes",,,,,,,,,,,,,,,,,,,,,,"Males",,,,,,,,,,,,,,,,,,,,,,"Females",,,,,,,,,,,,,,,,,,,,,
"Reference period","15 years and over","15 to 24 years","25 years and over","25 to 44 years","45 to 64 years","45 years and over","25 to 54 years","55 years and over","15 to 64 years","15 to 19 years","20 to 24 years","25 to 29 years","30 to 34 years","35 to 39 years","40 to 44 years","45 to 49 years","50 to 54 years","55 to 59 years","60 to 64 years","65 years and over","65 to 69 years","70 years and over","15 years and over","15 to 24 years","25 years and over","25 to 44 years","45 to 64 years","45 years and over","25 to 54 years","55 years and over","15 to 64 years","15 to 19 years","20 to 24 years","25 to 29 years","30 to 34 years","35 to 39 years","40 to 44 years","45 to 49 years","50 to 54 years","55 to 59 years","60 to 64 years","65 years and over","65 to 69 years","70 years and over","15 years and over","15 to 24 years","25 years and over","25 to 44 years","45 to 64 years","45 years and over","25 to 54 years","55 years and over","15 to 64 years","15 to 19 years","20 to 24 years","25 to 29 years","30 to 34 years","35 to 39 years","40 to 44 years","45 to 49 years","50 to 54 years","55 to 59 years","60 to 64 years","65 years and over","65 to 69 years","70 years and over"
"","Persons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"August 2003","15,971.9","2,776.4","13,195.5","7,530.3","5,407.3","5,665.2","11,240.4","1,955.1","15,714.0","1,137.1","1,639.2","1,634.0","1,749.7","1,899.6","2,247.0","2,022.8","1,687.3","1,150.2","547.0","257.9","153.5","104.4","8,601.9","1,432.1","7,169.8","4,049.2","2,943.0","3,120.6","6,013.0","1,156.8","8,424.3","586.3","845.8","882.6","948.8","1,004.3","1,213.5","1,055.4","908.3","636.3","343.0","177.5","103.0","74.5","7,370.0","1,344.3","6,025.7","3,481.1","2,464.3","2,544.6","5,227.4","798.3","7,289.7","550.9","793.4","751.4","800.9","895.3","1,033.5","967.3","779.0","513.9","204.0","80.4","50.5","29.9"
"September 2003","15,750.1","2,353.5","13,396.6","7,604.2","5,512.9","5,792.4","11,368.6","2,028.0","15,470.7","886.4","1,467.1","1,636.3","1,762.7","1,937.1","2,268.0","2,041.5","1,722.9","1,185.7","562.8","279.4","171.7","107.7","8,435.7","1,213.7","7,222.0","4,062.7","2,968.7","3,159.3","6,035.3","1,186.7","8,245.2","449.7","764.0","870.0","948.4","1,033.5","1,210.8","1,052.6","920.0","649.4","346.7","190.5","110.6","80.0","7,314.4","1,139.8","6,174.6","3,541.5","2,544.2","2,633.1","5,333.3","841.3","7,225.5","436.7","703.1","766.4","814.3","903.5","1,057.3","988.9","802.9","536.3","216.1","88.9","61.2","27.7"
"October 2003","15,801.8","2,362.9","13,438.9","7,633.8","5,522.2","5,805.2","11,398.6","2,040.3","15,518.9","901.1","1,461.7","1,662.9","1,762.8","1,955.9","2,252.2","2,069.0","1,695.8","1,186.3","571.1","282.9","171.3","111.7","8,423.6","1,200.8","7,222.7","4,060.4","2,971.5","3,162.4","6,028.6","1,194.2","8,232.8","454.6","746.2","879.3","944.3","1,027.5","1,209.3","1,064.4","903.7","657.1","346.3","190.8","108.4","82.4","7,378.2","1,162.0","6,216.2","3,573.4","2,550.7","2,642.8","5,370.1","846.1","7,286.1","446.5","715.5","783.5","818.5","928.5","1,042.8","1,004.6","792.1","529.2","224.8","92.1","62.9","29.2"
"November 2003","15,772.6","2,369.7","13,402.9","7,586.8","5,529.2","5,816.1","11,351.3","2,051.6","15,485.6","882.9","1,486.8","1,647.7","1,744.0","1,951.7","2,243.4","2,077.2","1,687.3","1,180.5","584.1","287.0","177.4","109.6","8,374.9","1,195.5","7,179.4","4,036.2","2,949.2","3,143.2","5,996.1","1,183.2","8,180.9","438.7","756.9","872.6","938.8","1,025.7","1,199.0","1,073.4","886.6","647.1","342.2","194.0","114.9","79.1","7,397.7","1,174.2","6,223.5","3,550.6","2,579.9","2,672.9","5,355.2","868.3","7,304.7","444.3","729.9","775.1","805.2","925.9","1,044.4","1,003.8","800.8","533.4","241.9","93.0","62.5","30.5"
"December 2003","15,748.4","2,369.5","13,378.9","7,579.8","5,516.6","5,799.2","11,324.2","2,054.8","15,465.9","891.0","1,478.4","1,656.4","1,743.6","1,922.4","2,257.3","2,091.6","1,652.8","1,195.2","577.0","282.5","176.3","106.3","8,290.9","1,169.3","7,121.6","4,010.6","2,921.4","3,110.9","5,947.9","1,173.7","8,101.4","423.3","746.1","865.1","931.9","1,012.2","1,201.4","1,070.0","867.3","649.0","335.1","189.6","113.1","76.4","7,457.5","1,200.1","6,257.4","3,569.1","2,595.3","2,688.2","5,376.3","881.1","7,364.5","467.7","732.4","791.3","811.7","910.2","1,055.9","1,021.6","785.5","546.2","241.9","93.0","63.1","29.9"
"January 2004","15,452.4","2,259.1","13,193.3","7,433.5","5,483.6","5,759.7","11,170.4","2,022.9","15,176.2","834.3","1,424.8","1,607.8","1,720.5","1,886.4","2,218.9","2,065.1","1,671.8","1,177.4","569.4","276.2","167.5","108.7","8,149.0","1,130.3","7,018.7","3,925.4","2,911.0","3,093.2","5,862.2","1,156.5","7,966.8","412.6","717.7","838.5","922.6","998.5","1,165.8","1,059.3","877.5","646.3","327.9","182.2","106.3","75.9","7,303.4","1,128.8","6,174.6","3,508.1","2,572.6","2,666.5","5,308.2","866.4","7,209.5","421.6","707.1","769.3","797.9","887.8","1,053.1","1,005.8","794.3","531.0","241.5","94.0","61.2","32.8"
"February 2004","15,513.4","2,252.2","13,261.3","7,461.9","5,513.5","5,799.4","11,209.6","2,051.7","15,227.5","818.7","1,433.5","1,622.9","1,720.5","1,888.6","2,229.9","2,062.9","1,684.9","1,192.8","572.9","285.9","177.7","108.2","8,163.1","1,130.1","7,033.0","3,907.7","2,934.4","3,125.3","5,849.1","1,183.9","7,972.3","399.8","730.3","831.2","917.4","1,003.0","1,156.2","1,060.8","880.6","656.8","336.3","190.9","112.1","78.8","7,350.3","1,122.1","6,228.3","3,554.1","2,579.0","2,674.1","5,360.5","867.7","7,255.2","418.8","703.2","791.7","803.1","885.6","1,073.8","1,002.1","804.3","536.1","236.6","95.1","65.6","29.4"
"March 2004","15,538.0","2,261.5","13,276.4","7,477.4","5,510.9","5,799.1","11,246.3","2,030.2","15,249.8","828.7","1,432.9","1,617.7","1,733.5","1,894.7","2,231.4","2,068.9","1,700.0","1,179.2","562.8","288.2","177.8","110.3","8,183.8","1,126.3","7,057.5","3,916.4","2,942.2","3,141.1","5,875.6","1,181.9","7,984.9","405.5","720.9","826.2","920.7","996.6","1,172.9","1,074.4","884.8","653.4","329.6","198.9","116.1","82.9","7,354.1","1,135.2","6,218.9","3,561.0","2,568.7","2,658.0","5,370.7","848.3","7,264.9","423.2","712.0","791.5","812.8","898.1","1,058.6","994.5","815.2","525.8","233.2","89.2","61.8","27.5"
"April 2004","15,663.0","2,287.0","13,376.0","7,529.1","5,564.4","5,846.9","11,318.1","2,057.9","15,380.5","849.5","1,437.5","1,625.1","1,749.0","1,932.6","2,222.4","2,085.8","1,703.2","1,202.4","573.1","282.5","176.7","105.8","8,285.4","1,167.5","7,118.0","3,954.2","2,970.0","3,163.8","5,926.6","1,191.4","8,091.6","429.9","737.6","846.8","927.0","1,023.0","1,157.3","1,074.9","897.6","657.0","340.5","193.9","115.6","78.3","7,377.6","1,119.6","6,258.0","3,574.9","2,594.5","2,683.1","5,391.4","866.6","7,289.0","419.6","699.9","778.3","822.0","909.6","1,065.0","1,010.9","805.6","545.4","232.6","88.6","61.1","27.5"
"May 2004","16,016.3","2,477.4","13,539.0","7,625.8","5,631.5","5,913.2","11,451.2","2,087.7","15,734.6","938.3","1,539.1","1,646.9","1,781.9","1,955.0","2,242.0","2,123.5","1,702.0","1,217.5","588.5","281.7","177.5","104.2","8,490.7","1,254.4","7,236.3","4,014.0","3,026.3","3,222.3","6,019.4","1,217.0","8,294.7","471.4","783.0","856.4","947.4","1,028.2","1,182.0","1,099.7","905.7","665.0","355.9","196.0","117.4","78.6","7,525.6","1,223.0","6,302.6","3,611.8","2,605.2","2,690.8","5,431.9","870.7","7,440.0","466.9","756.1","790.5","834.5","926.8","1,060.0","1,023.8","796.3","552.5","232.6","85.7","60.1","25.6"
"June 2004","16,273.7","2,669.8","13,603.9","7,673.0","5,662.9","5,930.9","11,537.2","2,066.7","16,005.7","1,000.4","1,669.4","1,676.2","1,799.9","1,967.4","2,229.5","2,118.1","1,746.1","1,218.2","580.5","268.0","168.2","99.8","8,663.8","1,357.4","7,306.3","4,059.3","3,064.9","3,247.0","6,093.5","1,212.8","8,481.6","500.1","857.3","875.3","960.3","1,039.9","1,183.8","1,103.4","930.7","673.9","356.9","182.1","107.7","74.4","7,609.9","1,312.4","6,297.6","3,613.7","2,598.0","2,683.9","5,443.7","853.9","7,524.0","500.3","812.0","800.9","839.6","927.5","1,045.7","1,014.7","815.4","544.3","223.6","85.9","60.6","25.4"
"July 2004","16,287.8","2,849.8","13,438.0","7,591.7","5,560.6","5,846.3","11,380.9","2,057.1","16,002.1","1,150.2","1,699.6","1,662.6","1,784.8","1,930.7","2,213.6","2,074.3","1,714.9","1,198.6","572.8","285.7","181.5","104.2","8,769.0","1,462.1","7,306.9","4,072.6","3,041.3","3,234.3","6,095.3","1,211.6","8,576.0","576.7","885.4","879.3","961.8","1,035.2","1,196.2","1,102.7","920.0","664.1","354.5","193.0","117.9","75.1","7,518.8","1,387.7","6,131.1","3,519.1","2,519.2","2,611.9","5,285.6","845.4","7,426.1","573.5","814.2","783.3","823.0","895.5","1,017.4","971.6","794.9","534.5","218.2","92.7","63.6","29.1"
"August 2004","16,224.4","2,771.3","13,453.1","7,565.3","5,610.1","5,887.8","11,385.1","2,068.0","15,946.8","1,128.9","1,642.4","1,645.9","1,784.9","1,923.0","2,211.5","2,096.0","1,723.8","1,210.6","579.7","277.6","177.7","99.9","8,754.2","1,428.7","7,325.5","4,079.0","3,057.8","3,246.5","6,111.5","1,214.1","8,565.5","574.2","854.5","876.9","966.7","1,030.6","1,204.8","1,110.6","921.9","669.2","356.1","188.7","118.8","69.9","7,470.2","1,342.6","6,127.5","3,486.3","2,552.3","2,641.2","5,273.6","853.9","7,381.2","554.8","787.8","768.9","818.3","892.4","1,006.7","985.4","801.9","541.4","223.6","88.9","58.9","30.0"
"September 2004","16,023.1","2,403.1","13,620.0","7,623.7","5,708.7","5,996.3","11,480.2","2,139.8","15,735.6","899.6","1,503.5","1,655.7","1,784.6","1,901.5","2,281.9","2,110.1","1,746.3","1,237.0","615.3","287.5","180.7","106.9","8,582.0","1,239.2","7,342.8","4,070.3","3,073.5","3,272.5","6,096.5","1,246.3","8,383.1","456.0","783.2","874.1","961.9","1,005.9","1,228.5","1,099.1","927.1","672.8","374.5","199.0","119.8","79.1","7,441.1","1,163.9","6,277.2","3,553.4","2,635.2","2,723.8","5,383.6","893.6","7,352.5","443.5","720.4","781.6","822.8","895.6","1,053.3","1,011.0","819.2","564.1","240.8","88.6","60.8","27.7"
"October 2004","16,049.3","2,407.9","13,641.4","7,594.9","5,759.4","6,046.5","11,484.5","2,156.9","15,762.2","907.0","1,500.8","1,653.8","1,764.6","1,904.0","2,272.5","2,121.8","1,767.7","1,236.3","633.6","287.1","179.4","107.6","8,583.4","1,227.2","7,356.2","4,064.8","3,100.3","3,291.4","6,107.5","1,248.7","8,392.3","449.7","777.5","880.8","954.1","1,011.6","1,218.3","1,105.6","937.1","679.6","377.9","191.1","112.9","78.2","7,465.9","1,180.7","6,285.2","3,530.1","2,659.1","2,755.1","5,376.9","908.3","7,369.9","457.4","723.3","773.0","810.5","892.3","1,054.2","1,016.2","830.6","556.7","255.6","96.0","66.5","29.4"
"November 2004","15,993.7","2,408.6","13,585.1","7,546.8","5,741.3","6,038.3","11,410.4","2,174.6","15,696.7","908.9","1,499.7","1,653.7","1,769.8","1,881.8","2,241.5","2,079.1","1,784.5","1,239.1","638.5","297.0","179.3","117.7","8,507.2","1,225.0","7,282.2","4,011.3","3,076.5","3,270.9","6,032.0","1,250.2","8,312.8","440.7","784.3","863.1","952.8","1,003.9","1,191.5","1,077.9","942.8","683.4","372.4","194.4","111.4","83.0","7,486.5","1,183.6","6,302.9","3,535.5","2,664.8","2,767.4","5,378.4","924.4","7,383.9","468.2","715.4","790.6","816.9","877.9","1,050.1","1,001.2","841.7","555.7","266.1","102.6","67.9","34.7"
"December 2004","15,945.2","2,411.8","13,533.4","7,518.5","5,710.1","6,014.8","11,374.2","2,159.2","15,640.5","919.0","1,492.9","1,634.8","1,757.3","1,868.7","2,257.8","2,096.4","1,759.2","1,227.0","627.4","304.7","185.7","119.1","8,427.7","1,208.8","7,219.0","3,969.1","3,048.6","3,249.8","5,976.5","1,242.4","8,226.5","446.1","762.7","845.3","943.0","996.0","1,184.7","1,089.4","918.0","676.3","364.9","201.2","117.4","83.9","7,517.5","1,203.1","6,314.4","3,549.4","2,661.5","2,765.0","5,397.6","916.8","7,414.0","472.9","730.2","789.4","814.3","872.6","1,073.1","1,007.0","841.2","550.7","262.5","103.5","68.3","35.2"
"January 2005","15,658.4","2,283.6","13,374.8","7,432.8","5,663.3","5,942.0","11,248.0","2,126.8","15,379.7","862.5","1,421.2","1,629.1","1,729.8","1,846.7","2,227.1","2,079.2","1,736.1","1,228.0","620.0","278.7","166.3","112.4","8,261.0","1,133.5","7,127.4","3,915.8","3,023.5","3,211.7","5,888.9","1,238.5","8,072.8","419.8","713.8","850.6","923.6","973.2","1,168.5","1,064.2","909.0","682.6","367.8","188.1","106.7","81.4","7,397.5","1,150.1","6,247.4","3,517.0","2,639.8","2,730.4","5,359.1","888.2","7,306.9","442.7","707.4","778.5","806.3","873.6","1,058.7","1,015.0","827.1","545.4","252.2","90.6","59.6","31.0"
"February 2005","15,742.1","2,306.5","13,435.6","7,440.9","5,700.0","5,994.7","11,277.4","2,158.2","15,447.4","860.8","1,445.7","1,634.0","1,731.7","1,868.2","2,207.1","2,100.7","1,735.8","1,246.9","616.6","294.6","176.0","118.7","8,294.4","1,142.9","7,151.5","3,926.5","3,029.1","3,225.0","5,906.5","1,245.0","8,098.5","418.0","724.9","863.6","913.2","988.5","1,161.2","1,081.2","898.8","686.5","362.6","196.0","109.0","87.0","7,447.6","1,163.6","6,284.1","3,514.4","2,671.0","2,769.6","5,370.9","913.1","7,349.0","442.8","720.8","770.4","818.6","879.6","1,045.9","1,019.4","837.1","560.5","254.0","98.7","67.0","31.7"
"March 2005","15,754.4","2,284.1","13,470.3","7,448.0","5,721.9","6,022.2","11,299.5","2,170.7","15,454.0","863.8","1,420.3","1,645.4","1,731.3","1,846.2","2,225.2","2,105.2","1,746.3","1,250.5","619.9","300.3","186.9","113.4","8,313.1","1,135.1","7,178.0","3,937.7","3,041.5","3,240.3","5,929.3","1,248.7","8,114.4","425.1","710.0","868.8","911.0","980.7","1,177.2","1,084.2","907.4","688.3","361.6","198.8","117.3","81.4","7,441.2","1,149.0","6,292.2","3,510.3","2,680.4","2,781.9","5,370.2","922.0","7,339.7","438.7","710.3","776.6","820.3","865.4","1,048.0","1,021.0","838.9","562.2","258.3","101.5","69.6","32.0"
"April 2005","15,850.3","2,299.1","13,551.1","7,487.8","5,753.8","6,063.3","11,348.1","2,203.0","15,540.7","857.8","1,441.3","1,649.8","1,732.6","1,880.0","2,225.4","2,135.4","1,724.9","1,263.8","629.7","309.5","195.0","114.5","8,368.9","1,138.0","7,230.9","3,966.9","3,059.9","3,264.0","5,963.3","1,267.6","8,164.8","403.8","734.3","864.6","919.7","999.7","1,182.9","1,103.0","893.5","698.1","365.4","204.2","121.5","82.7","7,481.4","1,161.1","6,320.2","3,520.9","2,693.9","2,799.3","5,384.8","935.4","7,376.0","454.1","707.0","785.2","812.9","880.2","1,042.6","1,032.5","831.4","565.7","264.4","105.4","73.6","31.8"
"May 2005","16,242.5","2,531.3","13,711.2","7,583.3","5,814.7","6,127.8","11,471.1","2,240.1","15,929.3","949.4","1,581.9","1,682.8","1,755.3","1,892.3","2,252.9","2,131.7","1,756.0","1,288.9","638.0","313.1","199.2","113.9","8,652.4","1,277.9","7,374.5","4,026.7","3,138.6","3,347.8","6,074.2","1,300.3","8,443.3","471.2","806.7","887.6","933.4","1,011.2","1,194.5","1,121.1","926.4","708.5","382.6","209.2","128.8","80.4","7,590.0","1,253.4","6,336.7","3,556.6","2,676.1","2,780.0","5,396.9","939.8","7,486.1","478.2","775.2","795.3","821.9","881.1","1,058.3","1,010.6","829.6","580.4","255.4","104.0","70.4","33.5"
"June 2005","16,446.2","2,647.1","13,799.1","7,617.1","5,870.7","6,182.0","11,558.4","2,240.6","16,135.0","982.9","1,664.2","1,695.3","1,775.1","1,884.4","2,262.3","2,147.1","1,794.2","1,299.8","629.6","311.2","197.3","113.9","8,777.8","1,335.1","7,442.7","4,055.9","3,178.9","3,386.8","6,134.7","1,308.0","8,569.8","490.2","844.9","891.6","941.8","1,024.2","1,198.3","1,123.7","955.1","718.7","381.4","208.0","127.4","80.6","7,668.4","1,312.0","6,356.4","3,561.3","2,691.8","2,795.1","5,423.8","932.6","7,565.2","492.8","819.3","803.7","833.3","860.2","1,064.0","1,023.4","839.0","581.1","248.3","103.3","70.0","33.3"
"July 2005","16,482.8","2,853.2","13,629.6","7,541.5","5,763.6","6,088.1","11,404.1","2,225.4","16,158.3","1,161.4","1,691.8","1,685.4","1,743.1","1,851.4","2,261.6","2,111.9","1,750.7","1,286.9","614.2","324.4","211.0","113.4","8,877.5","1,454.6","7,422.9","4,043.4","3,161.8","3,379.5","6,114.1","1,308.7","8,659.8","587.1","867.6","888.9","937.1","1,002.4","1,215.0","1,121.8","948.9","713.1","378.0","217.6","137.3","80.3","7,605.3","1,398.6","6,206.7","3,498.1","2,601.8","2,708.6","5,290.0","916.7","7,498.5","574.4","824.2","796.5","806.0","849.0","1,046.6","990.1","801.8","573.8","236.1","106.8","73.7","33.1"
"August 2005","16,460.9","2,816.4","13,644.5","7,541.3","5,792.2","6,103.2","11,415.2","2,229.3","16,149.8","1,134.7","1,681.7","1,670.1","1,751.3","1,875.2","2,244.7","2,117.7","1,756.2","1,292.8","625.5","311.0","203.2","107.8","8,872.8","1,434.1","7,438.7","4,058.5","3,175.8","3,380.2","6,134.1","1,304.6","8,668.5","576.1","858.0","893.7","947.6","1,007.8","1,209.5","1,127.8","947.7","718.1","382.2","204.4","132.6","71.8","7,588.1","1,382.3","6,205.8","3,482.7","2,616.3","2,723.0","5,281.1","924.7","7,481.4","558.6","823.7","776.4","803.7","867.4","1,035.2","989.9","808.5","574.7","243.3","106.7","70.6","36.0"
"September 2005","16,200.5","2,395.2","13,805.4","7,601.2","5,894.8","6,204.1","11,544.4","2,261.0","15,891.1","890.8","1,504.4","1,681.6","1,755.6","1,901.5","2,262.6","2,130.7","1,812.5","1,305.6","646.0","309.4","199.7","109.7","8,675.8","1,214.1","7,461.7","4,057.0","3,203.4","3,404.7","6,145.0","1,316.8","8,474.5","436.9","777.1","890.5","946.2","1,028.2","1,192.1","1,129.1","958.9","726.6","388.9","201.3","128.2","73.1","7,524.7","1,181.1","6,343.6","3,544.2","2,691.3","2,799.4","5,399.4","944.2","7,416.6","453.8","727.2","791.1","809.3","873.3","1,070.5","1,001.6","853.6","579.0","257.1","108.1","71.6","36.5"
"October 2005","16,266.6","2,438.1","13,828.6","7,582.6","5,930.9","6,246.0","11,547.1","2,281.4","15,951.5","917.1","1,520.9","1,687.6","1,750.0","1,881.9","2,263.2","2,138.8","1,825.7","1,325.0","641.3","315.1","207.1","108.0","8,689.0","1,236.4","7,452.6","4,028.8","3,217.6","3,423.8","6,130.9","1,321.7","8,482.7","450.2","786.1","887.7","941.4","1,004.6","1,195.1","1,130.5","971.6","733.4","382.1","206.3","134.7","71.5","7,577.7","1,201.7","6,376.0","3,553.8","2,713.3","2,822.2","5,416.2","959.7","7,468.8","466.9","734.8","799.9","808.6","877.3","1,068.1","1,008.3","854.1","591.7","259.2","108.9","72.4","36.5"
"November 2005","16,222.3","2,453.5","13,768.9","7,555.5","5,892.2","6,213.4","11,499.1","2,269.7","15,901.1","924.8","1,528.7","1,702.8","1,742.5","1,892.5","2,217.7","2,114.8","1,828.9","1,312.1","636.4","321.2","207.1","114.1","8,615.2","1,229.3","7,385.9","4,003.6","3,171.0","3,382.3","6,076.1","1,309.8","8,403.9","445.9","783.4","892.3","938.0","990.1","1,183.3","1,104.8","967.7","721.4","377.1","211.3","134.3","77.0","7,607.2","1,224.2","6,383.0","3,551.9","2,721.2","2,831.1","5,423.1","959.9","7,497.2","478.9","745.3","810.5","804.6","902.4","1,034.4","1,010.0","861.2","590.7","259.3","109.9","72.8","37.1"
"December 2005","16,155.2","2,456.8","13,698.4","7,514.5","5,871.9","6,183.9","11,441.9","2,256.4","15,843.2","937.8","1,519.0","1,682.6","1,738.8","1,884.7","2,208.3","2,079.4","1,848.1","1,315.1","629.3","312.0","201.1","110.9","8,549.3","1,222.4","7,327.0","3,974.0","3,150.0","3,353.0","6,033.1","1,293.8","8,346.4","447.2","775.1","878.5","931.3","992.2","1,172.1","1,090.4","968.7","717.5","373.4","202.9","127.5","75.5","7,605.9","1,234.5","6,371.4","3,540.5","2,721.9","2,830.9","5,408.8","962.6","7,496.8","490.6","743.9","804.1","807.5","892.6","1,036.2","989.0","879.3","597.6","255.9","109.1","73.7","35.4"
"January 2006","15,866.3","2,350.2","13,516.0","7,399.8","5,814.3","6,116.2","11,300.1","2,215.9","15,564.4","875.4","1,474.8","1,651.2","1,722.7","1,851.4","2,174.5","2,069.6","1,830.7","1,295.5","618.5","301.9","194.4","107.4","8,346.8","1,153.9","7,192.9","3,886.6","3,106.4","3,306.3","5,919.4","1,273.5","8,147.0","410.5","743.4","844.8","920.2","977.6","1,143.9","1,079.1","953.7","708.2","365.4","199.9","124.4","75.5","7,519.5","1,196.3","6,323.1","3,513.2","2,707.9","2,809.9","5,380.7","942.4","7,417.5","464.9","731.4","806.4","802.5","873.8","1,030.5","990.5","877.0","587.3","253.1","102.0","70.1","32.0"
"February 2006","15,950.7","2,383.3","13,567.4","7,388.0","5,862.8","6,179.4","11,315.0","2,252.4","15,634.1","895.0","1,488.4","1,673.2","1,711.3","1,835.2","2,168.3","2,110.0","1,817.0","1,301.7","634.0","316.6","199.5","117.1","8,408.2","1,182.7","7,225.4","3,892.2","3,125.6","3,333.2","5,940.8","1,284.6","8,200.6","429.3","753.5","862.5","913.3","982.6","1,133.9","1,096.2","952.4","707.1","369.9","207.6","127.6","80.0","7,542.5","1,200.6","6,342.0","3,495.8","2,737.1","2,846.2","5,374.2","967.8","7,433.5","465.7","734.9","810.7","798.0","852.7","1,034.4","1,013.8","864.6","594.6","264.2","109.1","71.9","37.2"
"March 2006","16,014.2","2,420.5","13,593.7","7,387.7","5,888.3","6,206.0","11,325.5","2,268.2","15,696.6","890.7","1,529.8","1,671.2","1,703.7","1,845.2","2,167.6","2,098.9","1,838.9","1,316.3","634.3","317.6","201.1","116.5","8,450.9","1,215.2","7,235.7","3,905.1","3,128.1","3,330.6","5,952.5","1,283.1","8,248.4","434.5","780.8","864.3","912.5","993.5","1,134.8","1,074.7","972.7","711.6","369.0","202.5","124.0","78.5","7,563.3","1,205.3","6,358.0","3,482.6","2,760.3","2,875.4","5,372.9","985.1","7,448.2","456.2","749.0","806.9","791.2","851.7","1,032.8","1,024.2","866.2","604.7","265.3","115.1","77.1","38.0"
"April 2006","16,099.7","2,394.5","13,705.2","7,468.4","5,925.2","6,236.8","11,434.6","2,270.6","15,788.1","892.3","1,502.2","1,691.8","1,724.5","1,882.5","2,169.5","2,138.6","1,827.7","1,317.5","641.5","311.6","195.9","115.7","8,491.1","1,199.9","7,291.2","3,943.8","3,146.6","3,347.4","6,004.0","1,287.2","8,290.4","436.3","763.6","878.9","919.2","1,003.3","1,142.4","1,098.0","962.2","711.7","374.8","200.8","119.2","81.5","7,608.5","1,194.6","6,414.0","3,524.6","2,778.5","2,889.4","5,430.6","983.3","7,497.7","456.1","738.5","812.9","805.4","879.2","1,027.1","1,040.5","865.5","605.8","266.7","110.8","76.7","34.2"
"May 2006","16,576.3","2,653.1","13,923.2","7,576.8","6,034.6","6,346.4","11,610.0","2,313.3","16,264.5","1,003.0","1,650.0","1,742.8","1,741.8","1,909.1","2,183.2","2,184.2","1,849.0","1,337.8","663.7","311.8","198.8","113.0","8,807.1","1,345.1","7,462.0","4,016.1","3,237.5","3,445.9","6,133.8","1,328.2","8,598.7","496.0","849.1","910.4","926.4","1,016.2","1,163.1","1,138.2","979.4","732.2","387.6","208.4","129.0","79.4","7,769.2","1,307.9","6,461.2","3,560.7","2,797.1","2,900.5","5,476.2","985.0","7,665.8","507.0","800.9","832.4","815.4","892.9","1,020.1","1,046.0","869.5","605.5","276.1","103.4","69.8","33.6"
"June 2006","16,744.2","2,775.1","13,969.1","7,585.8","6,067.3","6,383.3","11,637.3","2,331.7","16,428.2","1,058.4","1,716.8","1,747.2","1,741.6","1,900.6","2,196.4","2,213.4","1,838.1","1,342.0","673.7","316.0","203.0","113.0","8,909.7","1,400.8","7,508.9","4,039.2","3,259.3","3,469.7","6,168.9","1,340.0","8,699.3","517.5","883.3","921.0","932.7","1,021.3","1,164.2","1,142.3","987.4","736.5","393.1","210.4","131.4","79.0","7,834.5","1,374.4","6,460.2","3,546.6","2,808.0","2,913.6","5,468.5","991.7","7,728.9","540.8","833.5","826.2","808.9","879.3","1,032.2","1,071.1","850.8","605.4","280.7","105.6","71.5","34.0"
"July 2006","16,746.6","2,951.9","13,794.7","7,514.3","5,979.9","6,280.5","11,496.5","2,298.2","16,446.0","1,204.3","1,747.6","1,732.8","1,727.5","1,876.5","2,177.5","2,169.1","1,813.1","1,324.8","672.8","300.6","194.0","106.6","8,982.5","1,507.7","7,474.8","4,031.1","3,245.4","3,443.7","6,150.9","1,323.9","8,784.2","607.3","900.4","915.2","932.0","1,021.0","1,162.8","1,140.2","979.6","730.2","395.4","198.3","123.7","74.6","7,764.1","1,444.2","6,320.0","3,483.2","2,734.5","2,836.8","5,345.6","974.3","7,661.9","596.9","847.2","817.6","795.5","855.4","1,014.6","1,028.9","833.5","594.7","277.4","102.3","70.3","32.0"
"August 2006","16,682.4","2,899.9","13,782.5","7,484.6","6,000.6","6,297.9","11,493.3","2,289.2","16,385.0","1,184.4","1,715.5","1,718.9","1,718.2","1,887.3","2,160.2","2,157.3","1,851.4","1,333.2","658.7","297.4","193.5","103.8","8,969.2","1,480.6","7,488.6","4,035.8","3,256.9","3,452.8","6,162.0","1,326.7","8,773.3","595.4","885.2","912.6","935.9","1,028.6","1,158.7","1,130.5","995.7","740.9","389.8","195.9","122.1","73.9","7,713.1","1,419.3","6,293.9","3,448.8","2,743.7","2,845.1","5,331.3","962.6","7,611.7","589.0","830.3","806.3","782.3","858.7","1,001.5","1,026.8","855.8","592.3","268.9","101.4","71.5","30.0"
